"PRACOWNIK"; ""; "KRZYSZTOF"; "rhivthbzoxh"; 
"DZIEN"; "01.10.2012"; "10:00"; 
"DZIEN"; "22.10.2012"; "10:00"; 
"DZIEN"; "23.10.2012"; "10:00"; 
"DZIEN"; "24.10.2012"; "10:00"; 
"DZIEN"; "25.10.2012"; "10:00"; 
"DZIEN"; "26.10.2012"; "10:00"; 
"DZIEN"; "05.11.2012"; "10:00"; 
"DZIEN"; "06.11.2012"; "10:00"; 
"DZIEN"; "07.11.2012"; "10:00"; 
"DZIEN"; "08.11.2012"; "10:00"; 
"DZIEN"; "09.11.2012"; "10:00"; 
"DZIEN"; "12.11.2012"; "10:00"; 
"DZIEN"; "13.11.2012"; "10:00"; 
"DZIEN"; "14.11.2012"; "10:00"; 
"DZIEN"; "15.11.2012"; "10:00"; 
"DZIEN"; "16.11.2012"; "10:00"; 
"DZIEN"; "19.11.2012"; "10:00"; 
"DZIEN"; "20.11.2012"; "10:00"; 
"DZIEN"; "21.11.2012"; "10:00"; 
"DZIEN"; "22.11.2012"; "10:00"; 
"DZIEN"; "23.11.2012"; "10:00"; 
"DZIEN"; "26.11.2012"; "10:00"; 
"DZIEN"; "27.11.2012"; "10:00"; 
"DZIEN"; "28.11.2012"; "10:00"; 
"DZIEN"; "29.11.2012"; "10:00"; 
"DZIEN"; "30.11.2012"; "10:00"; 


"PRACOWNIK"; ""; "JANUSZ"; "ulvj1lz1ruh"; 


"PRACOWNIK"; ""; "JĘDRZEJ"; "ndybhh0ds3b"; 


"PRACOWNIK"; ""; "MAŁGORZATA"; "0lzm4jg5odw"; 
"DZIEN"; "08.10.2012"; "8:05"; 
"DZIEN"; "09.10.2012"; "8:16"; 
"DZIEN"; "10.10.2012"; "8:00"; 
"DZIEN"; "11.10.2012"; "8:00"; 
"DZIEN"; "15.10.2012"; "7:55"; 
"DZIEN"; "16.10.2012"; "8:15"; 
"DZIEN"; "17.10.2012"; "7:54"; 
"DZIEN"; "19.10.2012"; "8:01"; 
"DZIEN"; "22.10.2012"; "8:19"; 
"DZIEN"; "23.10.2012"; "8:13"; 
"DZIEN"; "24.10.2012"; "8:06"; 
"DZIEN"; "25.10.2012"; "8:09"; 
"DZIEN"; "26.10.2012"; "8:05"; 
"DZIEN"; "29.10.2012"; "8:07"; 
"DZIEN"; "30.10.2012"; "7:54"; 
"DZIEN"; "31.10.2012"; "7:08"; 
"DZIEN"; "05.11.2012"; "7:58"; 
"DZIEN"; "06.11.2012"; "7:48"; 
"DZIEN"; "07.11.2012"; "8:00"; 
"DZIEN"; "08.11.2012"; "8:18"; 
"DZIEN"; "09.11.2012"; "7:00"; 
"DZIEN"; "12.11.2012"; "7:52"; 
"DZIEN"; "13.11.2012"; "8:04"; 
"DZIEN"; "14.11.2012"; "8:10"; 
"DZIEN"; "15.11.2012"; "8:15"; 
"DZIEN"; "16.11.2012"; "8:05"; 
"DZIEN"; "19.11.2012"; "8:10"; 
"DZIEN"; "20.11.2012"; "8:07"; 
"DZIEN"; "21.11.2012"; "8:14"; 
"DZIEN"; "22.11.2012"; "7:23"; 
"DZIEN"; "23.11.2012"; "7:06"; 
"DZIEN"; "26.11.2012"; "8:13"; 
"DZIEN"; "27.11.2012"; "8:07"; 
"DZIEN"; "28.11.2012"; "8:11"; 
"DZIEN"; "29.11.2012"; "8:05"; 
"DZIEN"; "30.11.2012"; "7:09"; 
"DZIEN"; "23.01.2013"; "9:00"; 
"DZIEN"; "24.01.2013"; "9:00"; 
"DZIEN"; "07.02.2013"; "9:00"; 
"DZIEN"; "08.02.2013"; "9:00"; 
"DZIEN"; "14.02.2013"; "9:00"; 
"DZIEN"; "28.02.2013"; "9:00"; 
"DZIEN"; "04.03.2013"; "9:00"; 
"DZIEN"; "12.03.2013"; "9:00"; 
"DZIEN"; "29.03.2013"; "9:00"; 
"DZIEN"; "19.04.2013"; "9:00"; 
"DZIEN"; "26.04.2013"; "9:00"; 
"DZIEN"; "10.05.2013"; "9:00"; 
"DZIEN"; "14.05.2013"; "9:00"; 
"DZIEN"; "15.05.2013"; "9:00"; 
"DZIEN"; "08.07.2013"; "9:00"; 
"DZIEN"; "03.09.2013"; "9:00"; 
"DZIEN"; "19.11.2013"; "9:00"; 
"DZIEN"; "21.11.2013"; "9:00"; 
"DZIEN"; "02.12.2013"; "9:00"; 
"DZIEN"; "21.12.2013"; "9:00"; 
"DZIEN"; "30.01.2014"; "9:00"; 
"DZIEN"; "03.02.2014"; "9:00"; 
"DZIEN"; "16.06.2014"; "7:00"; 
"DZIEN"; "17.06.2014"; "9:00"; 
"DZIEN"; "27.03.2019"; "6:00"; 
"DZIEN"; "07.06.2019"; "6:00"; 
"DZIEN"; "08.01.2020"; "6:00"; 


"PRACOWNIK"; ""; "AGNIESZKA"; "xy3m5tfvogq"; 


"PRACOWNIK"; ""; "RAFAŁ"; "ievu1lnm21r"; 


"PRACOWNIK"; ""; "TOMASZ"; "qb25auoahgu"; 


"PRACOWNIK"; ""; "MARIA"; "hoz5wed0y3r"; 


"PRACOWNIK"; ""; "BARBARA"; "3dlxu4i4nyx"; 


"PRACOWNIK"; ""; "MAŁGORZATA"; "jhvb4ytma4i"; 


"PRACOWNIK"; ""; "MAGDALENA"; "gg3wtdkdgiz"; 
"DZIEN"; "01.10.2012"; "10:00"; 
"DZIEN"; "02.10.2012"; "10:00"; 
"DZIEN"; "03.10.2012"; "10:00"; 
"DZIEN"; "04.10.2012"; "10:00"; 
"DZIEN"; "05.10.2012"; "10:00"; 
"DZIEN"; "08.10.2012"; "10:00"; 
"DZIEN"; "09.10.2012"; "10:00"; 
"DZIEN"; "10.10.2012"; "10:00"; 
"DZIEN"; "11.10.2012"; "10:00"; 
"DZIEN"; "12.10.2012"; "10:00"; 
"DZIEN"; "15.10.2012"; "10:00"; 
"DZIEN"; "16.10.2012"; "10:00"; 
"DZIEN"; "17.10.2012"; "10:00"; 
"DZIEN"; "18.10.2012"; "10:00"; 
"DZIEN"; "19.10.2012"; "10:00"; 
"DZIEN"; "22.10.2012"; "10:00"; 
"DZIEN"; "29.10.2012"; "10:00"; 
"DZIEN"; "30.10.2012"; "10:00"; 
"DZIEN"; "31.10.2012"; "10:00"; 
"DZIEN"; "05.11.2012"; "10:00"; 
"DZIEN"; "06.11.2012"; "10:00"; 
"DZIEN"; "07.11.2012"; "10:00"; 
"DZIEN"; "08.11.2012"; "10:00"; 
"DZIEN"; "09.11.2012"; "10:00"; 
"DZIEN"; "12.11.2012"; "10:00"; 
"DZIEN"; "13.11.2012"; "10:00"; 
"DZIEN"; "14.11.2012"; "10:00"; 
"DZIEN"; "15.11.2012"; "10:00"; 
"DZIEN"; "19.11.2012"; "10:00"; 
"DZIEN"; "20.11.2012"; "10:00"; 
"DZIEN"; "21.11.2012"; "10:00"; 
"DZIEN"; "22.11.2012"; "10:00"; 
"DZIEN"; "23.11.2012"; "10:00"; 
"DZIEN"; "26.11.2012"; "10:00"; 
"DZIEN"; "27.11.2012"; "10:00"; 
"DZIEN"; "28.11.2012"; "10:00"; 
"DZIEN"; "29.11.2012"; "10:00"; 
"DZIEN"; "30.11.2012"; "10:00"; 
"DZIEN"; "12.11.2018"; "Brak danych."; 
"DZIEN"; "24.12.2018"; "6:00"; 


"PRACOWNIK"; ""; "JUDYTA"; "bhwuq420osy"; 


"PRACOWNIK"; ""; "nieznane"; "b0kida0p35f"; 


"PRACOWNIK"; ""; "SABINA"; "nf2k2flq30u"; 


"PRACOWNIK"; ""; "GRZEGORZ"; "yw4ut3dltzy"; 


"PRACOWNIK"; ""; "TOMASZ"; "t1si0wkw53n"; 


"PRACOWNIK"; ""; "JAROSŁAW"; "4q4x4zudrin"; 


"PRACOWNIK"; ""; "SABINA"; "gqeuk1cmg2m"; 


"PRACOWNIK"; ""; "ORESTES"; "ngkhirfhuaj"; 


"PRACOWNIK"; ""; "BEATA"; "ibqty2pfwvc"; 
"DZIEN"; "02.10.2012"; "10:00"; 
"DZIEN"; "03.10.2012"; "10:00"; 
"DZIEN"; "04.10.2012"; "10:00"; 
"DZIEN"; "05.10.2012"; "10:00"; 
"DZIEN"; "08.10.2012"; "10:00"; 
"DZIEN"; "09.10.2012"; "10:00"; 
"DZIEN"; "10.10.2012"; "10:00"; 
"DZIEN"; "11.10.2012"; "10:00"; 
"DZIEN"; "12.10.2012"; "10:00"; 
"DZIEN"; "15.10.2012"; "10:00"; 
"DZIEN"; "16.10.2012"; "10:00"; 
"DZIEN"; "18.10.2012"; "10:00"; 
"DZIEN"; "19.10.2012"; "10:00"; 
"DZIEN"; "22.10.2012"; "10:00"; 
"DZIEN"; "23.10.2012"; "10:00"; 
"DZIEN"; "24.10.2012"; "10:00"; 
"DZIEN"; "25.10.2012"; "10:00"; 
"DZIEN"; "26.10.2012"; "10:00"; 
"DZIEN"; "29.10.2012"; "10:00"; 
"DZIEN"; "30.10.2012"; "10:00"; 
"DZIEN"; "02.11.2012"; "10:00"; 
"DZIEN"; "05.11.2012"; "10:00"; 
"DZIEN"; "06.11.2012"; "10:00"; 
"DZIEN"; "07.11.2012"; "10:00"; 
"DZIEN"; "08.11.2012"; "10:00"; 
"DZIEN"; "09.11.2012"; "10:00"; 
"DZIEN"; "12.11.2012"; "10:00"; 
"DZIEN"; "13.11.2012"; "10:00"; 
"DZIEN"; "14.11.2012"; "10:00"; 
"DZIEN"; "15.11.2012"; "10:00"; 
"DZIEN"; "16.11.2012"; "10:00"; 
"DZIEN"; "19.11.2012"; "10:00"; 
"DZIEN"; "20.11.2012"; "10:00"; 
"DZIEN"; "21.11.2012"; "10:00"; 
"DZIEN"; "22.11.2012"; "10:00"; 
"DZIEN"; "23.11.2012"; "10:00"; 
"DZIEN"; "26.11.2012"; "10:00"; 
"DZIEN"; "28.11.2012"; "10:00"; 
"DZIEN"; "29.11.2012"; "10:00"; 
"DZIEN"; "30.11.2012"; "10:00"; 


"PRACOWNIK"; ""; "WOJCIECH"; "xewykmujkme"; 


"PRACOWNIK"; ""; "KINGA"; "ngx1lnetiog"; 


"PRACOWNIK"; ""; "MARTA"; "ryvl2uhayfo"; 


"PRACOWNIK"; ""; "KRZYSZTOF"; "lshvjqoqbla"; 


"PRACOWNIK"; ""; "RADOSŁAW"; "qdwsitqqdq1"; 


"PRACOWNIK"; ""; "TOMASZ"; "ie2zzuilkyj"; 


"PRACOWNIK"; ""; "AGNIESZKA"; "uzw532al3mc"; 


"PRACOWNIK"; ""; "TOMASZ"; "d2g3sxw0tsk"; 


"PRACOWNIK"; ""; "ANDRZEJ"; "m303go33rdw"; 


"PRACOWNIK"; ""; "MAŁGORZATA"; "kl2gtq0zduf"; 


"PRACOWNIK"; ""; "HENRYK"; "0piiiixvan2"; 
"DZIEN"; "01.10.2012"; "7:50"; 
"DZIEN"; "02.10.2012"; "7:54"; 
"DZIEN"; "03.10.2012"; "7:52"; 
"DZIEN"; "04.10.2012"; "7:57"; 
"DZIEN"; "05.10.2012"; "7:55"; 
"DZIEN"; "08.10.2012"; "7:47"; 
"DZIEN"; "09.10.2012"; "7:58"; 
"DZIEN"; "10.10.2012"; "7:51"; 
"DZIEN"; "11.10.2012"; "7:48"; 
"DZIEN"; "12.10.2012"; "8:02"; 
"DZIEN"; "15.10.2012"; "7:48"; 
"DZIEN"; "16.10.2012"; "7:51"; 
"DZIEN"; "17.10.2012"; "7:51"; 
"DZIEN"; "18.10.2012"; "7:51"; 
"DZIEN"; "19.10.2012"; "7:53"; 
"DZIEN"; "22.10.2012"; "7:51"; 
"DZIEN"; "23.10.2012"; "7:49"; 
"DZIEN"; "24.10.2012"; "7:57"; 
"DZIEN"; "26.10.2012"; "7:48"; 
"DZIEN"; "29.10.2012"; "7:53"; 
"DZIEN"; "30.10.2012"; "7:49"; 
"DZIEN"; "05.11.2012"; "7:50"; 
"DZIEN"; "06.11.2012"; "7:49"; 
"DZIEN"; "07.11.2012"; "7:48"; 
"DZIEN"; "08.11.2012"; "7:51"; 
"DZIEN"; "09.11.2012"; "7:50"; 
"DZIEN"; "12.11.2012"; "7:55"; 
"DZIEN"; "13.11.2012"; "7:54"; 
"DZIEN"; "14.11.2012"; "7:46"; 
"DZIEN"; "15.11.2012"; "7:50"; 
"DZIEN"; "16.11.2012"; "7:51"; 
"DZIEN"; "19.11.2012"; "7:54"; 
"DZIEN"; "20.11.2012"; "7:47"; 
"DZIEN"; "21.11.2012"; "7:48"; 
"DZIEN"; "22.11.2012"; "7:49"; 
"DZIEN"; "23.11.2012"; "7:48"; 
"DZIEN"; "26.11.2012"; "7:51"; 
"DZIEN"; "27.11.2012"; "7:48"; 
"DZIEN"; "28.11.2012"; "7:49"; 
"DZIEN"; "29.11.2012"; "7:49"; 
"DZIEN"; "30.11.2012"; "7:50"; 
"DZIEN"; "27.03.2013"; "9:00"; 
"DZIEN"; "29.03.2013"; "9:00"; 
"DZIEN"; "06.06.2013"; "9:00"; 
"DZIEN"; "07.06.2013"; "9:00"; 
"DZIEN"; "16.07.2013"; "9:00"; 
"DZIEN"; "17.07.2013"; "9:00"; 
"DZIEN"; "21.08.2013"; "9:00"; 
"DZIEN"; "25.09.2013"; "9:00"; 
"DZIEN"; "26.09.2013"; "9:00"; 
"DZIEN"; "30.01.2014"; "9:00"; 


"PRACOWNIK"; ""; "PAWEŁ"; "uatv5unan0r"; 


"PRACOWNIK"; ""; "MAREK"; "ucho2eqinzm"; 


"PRACOWNIK"; ""; "ANNA"; "ky5amzmijhc"; 


"PRACOWNIK"; ""; "ANDRZEJ"; "blrerpx51e2"; 


"PRACOWNIK"; ""; "ANDRZEJ"; "a4kk2arbzhf"; 
"DZIEN"; "01.10.2012"; "10:00"; 
"DZIEN"; "02.10.2012"; "10:00"; 
"DZIEN"; "03.10.2012"; "10:00"; 
"DZIEN"; "04.10.2012"; "10:00"; 
"DZIEN"; "05.10.2012"; "10:00"; 
"DZIEN"; "08.10.2012"; "10:00"; 
"DZIEN"; "09.10.2012"; "10:00"; 
"DZIEN"; "10.10.2012"; "10:00"; 
"DZIEN"; "11.10.2012"; "10:00"; 
"DZIEN"; "12.10.2012"; "10:00"; 
"DZIEN"; "15.10.2012"; "10:00"; 
"DZIEN"; "16.10.2012"; "10:00"; 
"DZIEN"; "17.10.2012"; "10:00"; 
"DZIEN"; "18.10.2012"; "10:00"; 
"DZIEN"; "22.10.2012"; "10:00"; 
"DZIEN"; "23.10.2012"; "10:00"; 
"DZIEN"; "24.10.2012"; "10:00"; 
"DZIEN"; "25.10.2012"; "10:00"; 
"DZIEN"; "26.10.2012"; "10:00"; 
"DZIEN"; "29.10.2012"; "10:00"; 
"DZIEN"; "30.10.2012"; "10:00"; 
"DZIEN"; "05.11.2012"; "10:00"; 
"DZIEN"; "06.11.2012"; "10:00"; 
"DZIEN"; "07.11.2012"; "10:00"; 
"DZIEN"; "08.11.2012"; "10:00"; 
"DZIEN"; "09.11.2012"; "10:00"; 
"DZIEN"; "12.11.2012"; "10:00"; 
"DZIEN"; "13.11.2012"; "10:00"; 
"DZIEN"; "14.11.2012"; "10:00"; 
"DZIEN"; "15.11.2012"; "10:00"; 
"DZIEN"; "16.11.2012"; "10:00"; 
"DZIEN"; "19.11.2012"; "10:00"; 
"DZIEN"; "20.11.2012"; "10:00"; 
"DZIEN"; "21.11.2012"; "10:00"; 
"DZIEN"; "22.11.2012"; "10:00"; 
"DZIEN"; "23.11.2012"; "10:00"; 
"DZIEN"; "26.11.2012"; "10:00"; 
"DZIEN"; "27.11.2012"; "10:00"; 
"DZIEN"; "28.11.2012"; "10:00"; 
"DZIEN"; "29.11.2012"; "10:00"; 
"DZIEN"; "30.11.2012"; "10:00"; 


"PRACOWNIK"; ""; "ARKADIUSZ"; "qjve1yv3qnb"; 
"DZIEN"; "01.10.2012"; "10:00"; 
"DZIEN"; "02.10.2012"; "10:00"; 
"DZIEN"; "03.10.2012"; "10:00"; 
"DZIEN"; "05.10.2012"; "10:00"; 
"DZIEN"; "08.10.2012"; "10:00"; 
"DZIEN"; "09.10.2012"; "10:00"; 
"DZIEN"; "10.10.2012"; "10:00"; 
"DZIEN"; "11.10.2012"; "10:00"; 
"DZIEN"; "12.10.2012"; "10:00"; 
"DZIEN"; "15.10.2012"; "10:00"; 
"DZIEN"; "16.10.2012"; "10:00"; 
"DZIEN"; "17.10.2012"; "10:00"; 
"DZIEN"; "18.10.2012"; "10:00"; 
"DZIEN"; "19.10.2012"; "10:00"; 
"DZIEN"; "22.10.2012"; "10:00"; 
"DZIEN"; "23.10.2012"; "10:00"; 
"DZIEN"; "24.10.2012"; "10:00"; 
"DZIEN"; "25.10.2012"; "10:00"; 
"DZIEN"; "26.10.2012"; "10:00"; 
"DZIEN"; "29.10.2012"; "10:00"; 
"DZIEN"; "30.10.2012"; "10:00"; 
"DZIEN"; "31.10.2012"; "10:00"; 
"DZIEN"; "05.11.2012"; "10:00"; 
"DZIEN"; "06.11.2012"; "10:00"; 
"DZIEN"; "07.11.2012"; "10:00"; 
"DZIEN"; "08.11.2012"; "10:00"; 
"DZIEN"; "09.11.2012"; "10:00"; 
"DZIEN"; "13.11.2012"; "10:00"; 
"DZIEN"; "14.11.2012"; "10:00"; 
"DZIEN"; "15.11.2012"; "10:00"; 
"DZIEN"; "16.11.2012"; "10:00"; 
"DZIEN"; "19.11.2012"; "10:00"; 
"DZIEN"; "20.11.2012"; "10:00"; 
"DZIEN"; "21.11.2012"; "10:00"; 
"DZIEN"; "22.11.2012"; "10:00"; 
"DZIEN"; "23.11.2012"; "10:00"; 
"DZIEN"; "26.11.2012"; "10:00"; 
"DZIEN"; "27.11.2012"; "10:00"; 
"DZIEN"; "28.11.2012"; "10:00"; 
"DZIEN"; "29.11.2012"; "10:00"; 
"DZIEN"; "30.11.2012"; "10:00"; 
"DZIEN"; "08.03.2014"; "Brak danych."; 

